RegionID,SizeRank,RegionName,RegionType,StateName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
395235,89,"Winston, NC",msa,NC,,,,,,,,,,,,,26515.358205685403,26704.607753551754,26739.25827278205,26434.455977384794,26657.210360112156,27931.65282371676,28724.122636466764,29002.954651258086,29119.235697890996,28439.95017478284,28614.7583155154,29171.33753244705,29917.310255872133,29692.383475762308,29874.959010352995,29985.673921766745,29781.67035442571,29850.090865020175,29882.714500489117,29912.345757549443,30048.77560850684,29722.65079294425,29639.808516416877,29375.820731593303,28747.994191045815,28879.42023484667,29042.413835349522,28860.881768314717,29356.24517357488,29817.94056233736,30102.51074659115,29863.2348000856,29901.89973130582,29729.73760731367,30128.183302956448,30273.22684000398,30144.340113468268,29771.388846505404,29940.986131976057,29761.81840142678,29776.31500718338,29737.69010162412,29447.325881869925,29487.4076024233,29643.989007994838,29813.361250994727,30715.459917889464,31972.221412001963,30819.239310320314,30929.045842715565,31072.489778932057,30784.48873267668,30808.01300887751,30641.809530367187,30911.05560838989,30793.609146870866,30707.097767989486,31073.6118024308,31299.67292958632,31537.016145542566,32354.57306375994,33312.569163800246,33777.54118871298,34000.70399094662,34512.7360516231,34621.78622814084,34682.18814754568,34944.79264994412,35402.763854207406,36200.500271270896,36509.160697385065,36019.10626419968,36771.063859026865,36747.353068469085,36696.8032033783,36535.06535916023,36472.29888354224,35764.823358290545,35744.443038501384,35423.03681114164,35526.438559657116,35972.54586665629,36245.39498861984,36566.661999966345,35116.72033244665,34820.82357057703,34995.90005959804,34798.353210855894,34746.335219856766,34690.03158308492,34457.40238942625,34563.27814205205,34904.64659929602,35264.56902931738,35603.09644996028,35878.307097661746,36247.68745107684,36952.5705164483,38340.647751763056,38805.17142090491,39092.69470784414,39862.65116249582,40048.23703752639,40238.49861813984,40445.252465831654,41057.87399918775,41172.05203422683,41465.73854567898,42337.38954381034,44262.02305623966,46875.64276753552,51390.958944433565,53484.94464370519,55772.39398186396,55893.2153196727,55311.764699373045,59782.33541937943,63872.258294180894,63402.00001771994,61127.87863505973,60524.514824100785,60223.40164563478,61630.932160954886,60878.58225812266,61757.70935401586,63715.454085467645,64799.5606859244,66530.51180303417,67820.70414962636,70556.26898900814,69930.26530457921,66587.70387743169,64666.514014546185,65410.62478169644,65933.54397475887,67462.89281558864,68462.26712960374,68136.97339158505,68045.44014819793,66174.38444829152,64506.68473005287,65775.24418998662,67811.27817799358,67473.07153726538
394528,90,"Deltona, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,34262.333201608046,34200.68340973596,34555.4387940915,34791.85152194001,34681.63305209485,34834.8413065182,34959.715616897025,35092.47009051761,35382.62471896814,35192.17210655205,35268.2365257383,35141.03678491874,34551.55461456131,34835.60376550987,35159.23668541682,35066.401764770264,35732.111220055354,36339.28514981073,36762.003888283776,36642.794345495095,36887.389223999366,36926.0077557948,37624.18307649048,37958.39199513571,37785.40132153249,37406.87271856862,37762.53004705373,37788.78227631293,38092.503297379124,38300.79661436166,38155.239120716535,38393.24970717493,38773.764143809705,39146.199190528445,40411.53171692843,42091.784846457886,41903.89742916622,42178.64057238188,42462.126006736886,42217.749494712094,42376.85380018224,42377.10691348186,42920.924116394104,42971.19789028477,43042.48804483449,43716.50471082516,44202.72096804654,44695.76791811156,45216.76905957111,46648.58497228704,47399.92960872598,47748.79698966795,48426.306316582915,48561.093895900194,48659.54695675164,49013.92966039832,49587.184916253995,50618.07540577668,50974.06458658297,50309.78817183164,49892.476009283295,49803.9076504762,49630.81354865875,49345.1483944286,49216.97276254354,48318.799546490096,48322.351300400784,47924.710062959675,48046.67996187268,48582.06467248455,48874.78664182978,49284.66668880544,48969.573478317936,48660.689833919074,48884.46934654784,48493.42482554259,48242.42223956149,47993.66895988582,47538.089173266904,47529.835021170096,47831.61932838446,48162.430773439395,48531.64560677362,48823.09212456859,47964.65695568604,48876.61510584078,50705.383200217395,51389.87607086524,51894.19400604094,53080.254790271356,53745.16919725705,54636.44632153342,55697.33508246228,57219.41485225219,57940.40861523273,58844.84264452776,61123.22891917548,64119.54805998582,68029.10748718421,74695.95244349976,78072.13062702541,81647.8570523589,82058.38587106335,81333.52838566256,87645.73040433938,93257.82619769797,92375.28084823664,88875.11977077746,88391.75408042448,87813.28170122585,89568.70212520135,88044.39438711062,88696.93851600662,90977.96224748078,92139.19585413655,94083.6632080474,95321.75921922683,98554.92088399199,97426.33700303023,92897.13711518077,,,,,,,,,,,,
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28621.778807723913,28209.309003213653,28311.52972209549,28131.46061868162,28141.266654080697,28113.69171969874,27846.62703829688,27865.970887433374,27974.692815916496,28103.7554926989,28890.767374189854,29995.860371322793,37207.476391110235,37245.619332989896,37271.053839563865,36904.13629225948,36877.037478803315,36710.52229296601,36970.795383670134,36904.88322913123,36894.74109692819,37315.710939183045,37619.09133966335,37898.68327498974,30169.56321978772,30905.156000992807,31211.658600178205,31303.121564482524,31692.599617201755,31799.382069841937,31910.069821105153,32218.348049356297,32629.17922346255,33246.79800408749,33384.311408656555,32765.69161950754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395006,92,"Provo, UT",msa,UT,,,,,,,,,,,,,39147.654947057934,40021.59431973646,40594.11098881466,40564.891697248146,41360.065134397475,43974.74273114987,45759.46227885768,46618.29215642381,47218.794297541885,46388.81745501059,47046.304085070245,48188.50293764153,47463.405923211416,47050.59191470598,47432.99552703087,47560.810033596084,47108.579822146894,47103.92939591793,47108.131010319805,47141.964734587105,47467.13057596709,47015.19262570155,46986.77301781629,46561.57667234664,45951.243519954114,46467.776553755684,47117.14468291844,47056.19966560663,48178.7098641758,49234.23909056712,49953.21629999889,49729.450747972005,50069.43329682661,50038.48125495569,51139.719934500456,51654.084254742425,51407.45168059161,50870.2855171867,51476.946542073856,51394.91178185726,51699.064561183455,51883.35701905993,51566.74091326523,51780.67667623082,52113.17416336728,52392.912529914385,54180.1591794125,56713.47621458335,56374.65436931296,56877.294907745505,57445.78866766527,57047.27664102776,57206.13231777073,57009.62137883623,57674.94129235061,57500.868823801065,57385.78160259781,58248.403775544226,58803.56527708041,59371.87386082558,59901.37862782436,62106.98806171272,63355.819401452514,64010.64659915451,65227.86444947423,65577.30754804466,65911.06827502191,66620.48789929251,67668.14230299903,69386.56409573928,70080.56482503946,69043.60295485504,68678.02328232634,68563.10254655202,68414.36005809391,68065.79684947198,67951.7127081049,66463.18704501171,66436.57611761743,65731.68366483966,65917.02868332826,66753.91144118532,67184.79960120776,67835.27808426018,67723.3523872181,67141.89478768893,67508.50357298904,67022.18675577361,66836.46096442235,66557.93274807633,65840.64428077455,65817.38743626606,66381.39001204322,67120.10101367194,67901.13148283777,68638.61379313831,69252.22318167561,71233.51740048971,74766.30197911886,76332.10411065504,77527.52114374332,79645.87831713913,80616.91304517716,81752.62868395277,83146.68082793627,85294.14620467147,86009.67557682545,87105.59118758216,91670.30065276468,96539.07576565216,102996.66287963807,113865.56870981159,118664.8584758006,123170.1715618648,121994.75308396289,118807.11534456749,126961.36037773298,134101.35469415048,131371.08942840502,125218.96758277928,125896.16044662593,124939.33928108794,127298.33054844878,124485.1804861264,125038.03853678823,128307.72005197202,130085.59750416705,133130.87045064342,134999.49291857955,140225.94825484554,138649.76077986488,131816.90574729507,,,,,,,,,,,,
395160,93,"Toledo, OH",msa,OH,24065.299069578097,24010.743031762937,24170.583358305827,24192.325341324704,24061.090150621505,23855.241790736934,23678.184083978467,23735.7544776032,23602.534517424017,23482.404825746504,23472.162968979548,23426.821780587798,23591.208712749503,23794.00323737041,23979.424065749863,23994.905896218643,24334.27840017789,25350.1436648255,25939.205005907184,26219.694974913673,26424.027999530488,26054.342847385822,26227.70789599963,26613.04859783692,26358.816546782902,26154.2687741112,26254.442293315762,26303.378620110205,26160.33089076043,26214.41604641296,26253.402654663012,26295.749466316604,26442.17515170723,26292.455292887917,26319.553733475266,26191.589123231457,26423.500840250683,26626.956454831303,26870.411423092497,26840.491709170827,27271.049357915635,27644.355163629712,27953.953938700357,27902.977167268436,28079.552059035057,28134.028417480647,28554.40867583037,28769.36143984372,28599.76087489185,28365.73132119217,28486.44349830885,28367.27857468252,28399.68862384359,28427.57661079612,28255.524674161024,28289.85416225645,28402.54093175996,28487.459020246934,29167.62303898872,30180.837612705618,29892.499287059123,30012.35633944644,30120.352575490142,29848.371219612116,29854.537627043588,29798.83605318273,30127.787268512573,30155.70499996752,30136.526531148043,30441.128889356612,30661.18227108235,30926.50485485459,31108.841371424875,31887.717177164046,32273.92393019703,32472.164321087635,32918.90620765925,33023.19232629519,33092.50624621516,33281.87537812709,33579.18619640018,34090.74411914901,34227.979686565675,33767.54089963369,30999.43641181493,31028.250993962556,31040.766206169108,30947.07574882469,30872.335808215517,30331.178691162375,30285.148710460206,29989.068886450586,29963.837288141538,30208.74423904978,30364.113387252608,30614.67328127879,32774.4044950729,32640.97553680867,32840.05726590683,32661.31942331344,32547.437664827674,32418.443673863756,32168.390530473458,32229.816252972912,32503.29620088695,32847.23470777068,33173.82486256079,33436.65901673391,33088.0619396313,33686.12508419033,34766.920260378254,35079.0617517994,35171.317180314574,35553.46704488955,35457.12573438904,35374.904923152855,35362.35876860848,35671.27475836969,35585.0927972712,35648.81839138051,35961.382517338876,37331.952462998684,39128.00214810342,42165.3819526233,43410.095134749026,44770.057124112514,44637.5960104648,44075.38699449254,46960.46058790847,49635.195304256595,49240.69262729195,47612.8917755136,46572.33145884736,46437.107540057004,47527.94303821772,47170.47185949722,47949.78187653679,49561.15313645614,50589.29149855306,51880.36987774314,52794.028299666184,54664.45334509173,54320.17464901724,52108.55967430749,,,,,,,,,,,,
395224,94,"Wichita, KS",msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,28235.014074245715,27985.585046913326,28101.925661873407,28136.378459150663,27928.256052585573,27966.178021788117,27988.821260370332,28046.05679349027,28223.44661662855,28028.159048748545,28015.76996249716,27824.932243686195,27396.47560656699,27570.40773079396,27789.949656846402,27722.29246596227,28197.53411939966,28628.891475298005,28901.385021031554,28767.70538167895,28887.276193656886,28829.73047714765,29242.102371786303,29412.16210272572,26876.785030710227,26512.679843038397,26604.947199119575,26427.783694234746,26440.307639799623,26421.607304967667,26175.920860158385,26193.19206434792,26277.424884699718,26367.28142497055,27124.154012818555,28194.30061229569,30507.305135705417,30615.613722692702,30745.385994147626,30523.815191207264,30573.5400490761,30445.58257580667,30652.612939878152,30518.235343744214,30436.4805148299,30741.02482411001,30910.769170163665,31091.61536145604,31376.062346335337,32187.430262934446,32587.78516928851,32739.70516758977,33107.31662153516,33130.67014004752,33142.52758463837,33319.83897722795,33655.505485904796,34267.20484036204,34488.71457135339,34024.88052455078,33521.159487438556,33379.16219234919,33244.13913607506,33111.03655493741,33098.65248871837,32632.96805388637,32726.84419467501,32568.385286731427,32730.14483065739,33133.3486645734,33370.552492721145,33652.51682975102,33577.70511043839,33425.75118692411,33644.38905786335,33512.815908312296,33470.55018651514,33424.90675995273,33254.62091024768,33319.79101739667,33551.71888975597,33682.097186431085,33749.05498737995,33689.61462672703,33492.161458550465,33869.596265012835,34833.13627762825,35064.147180670465,35168.99773877212,35639.79963347623,35742.20963810424,35994.36605505117,36381.137510782966,37065.80158366542,37306.1882940126,37665.85537374126,38690.5843898816,40178.294385550085,42085.39718164764,45401.823615588066,46782.94616649835,48309.96369526607,48259.15595611039,47812.539160191394,51238.388936643416,54440.59029136423,54245.56451013111,52749.578007961856,53155.55855331713,53243.947322963046,54659.71808023266,54273.28700201968,55170.16857479826,56893.29176545341,57778.67036237359,59048.81189010313,59912.06886791702,61751.05784065286,60968.78135383696,58178.81892672692,,,,,,,,,,,,
394549,95,"Durham, NC",msa,NC,,,,,,,,,,,,,35891.72495862132,36340.7072426836,36578.08851969846,36385.784007925664,36908.16593887673,38898.021892093515,40129.30980234569,40624.885431951436,40930.588440611165,40133.180869371114,40537.95363589571,41386.597039508,44262.15279594726,43942.763414958456,44269.704621585,44468.38297121581,44184.90093935205,44263.918931687396,44286.05016219511,44318.80050365185,44554.53040930412,44128.8106758366,44060.688648841846,43711.886854141034,42726.0592057683,43106.147590118555,43543.30716014421,43402.13280204973,44167.22974845025,44822.2740675993,45207.82868562938,44886.692733075026,45069.635590832964,45005.29771585898,45788.2714560137,46129.26176968953,45541.52992772542,45020.17179886129,45335.632736430656,45202.45088521005,45365.003082732685,45486.618896248874,45202.64221960478,45412.532906903536,45756.52859028144,46088.00091377469,47507.75525570056,49480.19243569124,48996.538521598086,49298.88613300834,49610.38714959457,49249.923888455465,49339.97887715086,49176.641753517,49683.818018157894,49590.86025772208,49527.69764431214,50172.22639206094,50541.028763925126,50923.74579169077,51962.54587127805,53587.120372909325,54486.447639598795,54980.73896373043,55909.336766330685,56159.9554214974,56289.94116502082,56720.34839787762,57411.69241943667,58666.878603551115,59129.53202807217,58331.973253087854,56761.85336608927,56493.673253984576,56202.77433689936,55846.241962910026,55733.33032113482,54658.95205668813,54649.6406006916,54163.152296270084,54289.16148494058,54909.835708332335,55214.78910664069,55636.80571911909,54840.010028736506,54336.75367959216,54559.76660403275,54170.75146612636,54012.235238736175,53775.18543138727,53260.9078786859,53265.144545506395,53674.92489865908,54160.282713580804,54596.74442082776,54915.5084573671,54483.2419338753,55543.21720098976,57684.635834891014,58469.10520988078,58976.90588171637,60179.66064466887,60714.53885933118,61496.544874069055,62566.20970661608,64261.42201663813,65147.85012920296,66320.36632038807,68118.52788232916,71588.04629651073,76113.91871532291,83859.17990428512,87734.28652877781,91715.4434568535,91781.81681473546,90385.92061742992,97043.64555765693,102978.67643390983,101564.65068281529,97303.92886637649,95771.68563202256,95168.10968144255,97305.33983915372,95841.0679295284,97010.27800784423,100126.39777129628,101954.2158223925,104620.77189630806,106375.31526229373,110449.80240594485,109328.54240859648,104116.20453291704,100172.44847286315,101491.00907952052,102361.37931238451,104486.8959524154,105483.15309361649,104260.42467781535,103583.5566776674,100463.59469143856,97939.7325443914,100024.61389270726,103303.05904141955,102674.18683065975
394352,96,"Augusta, GA",msa,GA,26395.56755852456,26328.15198739916,26461.486429081713,26362.15120465049,26160.02525391108,25955.17976968603,25783.942829098512,25951.14809415039,25794.626079853835,25600.596416790515,25565.797608903496,25571.707667105013,23443.038290197885,23716.35107801117,23833.81027954897,23644.230629681497,23905.507703610794,25115.534748570262,25846.103608744204,26105.48628181081,26254.53761314535,25651.230476188768,25802.52972193938,26274.466273723225,27779.338206590764,27518.671607475524,27588.214708869134,27567.556099436984,27253.03061466189,27254.474096072827,27286.51804979064,27334.482560734923,27484.499513656483,27198.930607575832,27132.966364396332,26887.001133217207,26447.034081101065,26575.52293306358,26737.5353527765,26607.389207391632,27106.373338468755,27591.549876760215,27914.14295535049,27754.70750747353,27878.993400550113,27821.846225453708,28285.950804140175,28459.142256014326,28593.313149836773,28196.39346218526,28309.14793844233,28132.74229984898,28155.185076474187,28140.540551631893,27882.314156003602,27896.94983316057,27977.923299369304,28030.344961999886,28751.222078393548,29802.30133072141,30228.53454847676,30346.645939322705,30504.440487259686,30248.751364350024,30256.408185891978,30100.046314474374,30363.38297410235,30307.510902797774,30297.582953178076,30701.498772836836,30933.04416183242,31163.82594755383,31301.21074293396,32198.707752380567,32692.50023943028,32957.23823161144,33485.679900492134,33585.12206126183,33654.99380768838,33909.48043363894,34356.69934635378,35100.7583616815,35430.06872415549,35031.79198606685,35150.59444337934,35154.27462461995,35132.68134762149,35002.62208200019,34950.58281569917,34311.81759336704,34305.21704443732,34022.12563726595,34088.26511561821,34447.83362559161,34663.960652159556,34976.29287388808,33935.85643643216,33679.07196544567,33851.61504144234,33649.760868704834,33586.39074279754,33486.191770642785,33204.83922387824,33209.53541265265,33444.483434438356,33706.57505328863,33957.939588127825,34121.33522648672,34043.36305219308,34655.73265980592,35894.32337980162,36263.30649166999,36432.72314218308,36994.56965530064,37128.33914394353,37393.21575038704,37800.76230085674,38596.53504172216,38914.00761199546,39381.552041086776,41100.73735514346,42871.522233268006,45094.85404702802,48979.29513434417,50601.63467239147,52469.58908842632,52419.37926093745,51844.957115950776,55832.861749976866,59529.35227314379,59167.290796704256,57173.59942411388,56045.203922138564,55871.77945200001,57272.30279826916,56661.74277979917,57457.228618224886,59125.8316561546,59893.87143571104,61172.742059427415,62043.792086584646,64237.872794665884,63506.08348302415,60487.1129561505,,,,,,,,,,,,
394957,97,"Palm Bay, FL",msa,FL,27478.826654020686,27459.383032319227,27569.75631873355,27459.084134993696,27250.88688898162,27034.013239377244,26839.25602442805,26995.930298612202,26875.138442889318,26752.03719668836,26883.26895656189,27162.594140126705,,,,,,,,,,,,,33202.058693654195,33169.48831177087,33543.1275045632,33777.48012000587,33659.604781890026,33781.874878457886,33914.12845990377,34054.86161217184,34358.06440581066,34109.45528879426,34135.81676841677,34005.21937920095,33589.90546410468,34053.92693300085,34541.61257332984,34559.643085107324,35291.270692501785,35965.793945592224,36526.386877126126,36541.506508251565,36910.2905611016,37004.552896673624,37781.87813136284,38229.499524857405,38083.28168138853,37718.41532774498,38046.949148563355,38041.38208421114,38304.02331769388,38496.28360205617,38408.755435333056,38722.71167882233,39143.04058000703,39504.8462867826,40753.58766280416,42436.81755062183,42267.89208848331,42633.74817224062,43091.025365670095,42921.30309308285,43164.4403955134,43173.9491856622,43774.79806619499,43847.12641054937,43929.34433492664,44544.367553596436,44913.46829095737,45298.65380868245,45851.30567190258,47308.08328751768,48104.641895659675,48503.2420507449,49215.90155332184,49320.28687361484,49398.0658895447,49757.684205952915,50330.24597383903,51344.88669247545,51682.8575321302,50942.36442800286,50191.9581056455,49935.37139431408,49551.28955988759,49077.247120016655,48780.7611090112,47749.87269775529,47675.172881859144,47187.15086164579,47246.764967005474,47725.18858899569,48000.776014770105,48401.757772675395,48376.23277370693,48107.475496695435,48388.26221788211,48102.535389880926,47979.94432469505,47845.89723148319,47491.902196115676,47545.63849593803,47910.11862528463,48300.48697621841,48746.124691603654,49153.16025472984,49081.80864855441,50059.70490508411,51948.29119407302,52570.514866624275,52963.67270014291,53992.82674452046,54467.981054251315,55179.1063476109,56082.37975434181,57513.552154716104,58224.197541009904,59198.05827472575,61262.96025765463,64440.016695277605,68522.17436828697,75424.19924243008,78999.85074922456,82803.19642417158,83295.22360328167,82627.70905459693,89140.98251278144,95032.24930015526,94298.17833330356,90858.85339363408,90496.67395784619,89929.09205085631,91780.61403176961,90323.44682793885,91136.7231773648,93605.29187482198,94860.44914291517,96949.71644995535,98385.1692071332,101846.49075600537,100798.75707651697,96217.41315361534,,,,,,,,,,,,
394711,98,"Jackson, MS",msa,MS,23940.328456478954,23894.30543967482,24040.204187604802,23970.14181559466,23813.600361786077,23677.154813427525,23557.448334453293,23658.50566790934,23456.615792138055,23153.07728043761,23070.242310932295,23064.815288227474,23223.32463281805,23380.233958336776,23321.210997639875,23053.40649132199,23261.52015364918,24379.97880877201,25013.531235895534,25238.69517711975,25317.268667331133,24727.929230676844,24822.869695681784,25263.099597841647,26476.658922326853,26297.51143673575,26442.8090571044,26561.809877680796,26434.816011753857,26565.84902910695,26703.04597923652,26843.831962557095,27123.129661757575,26978.86108648655,27050.828422680206,26942.25989634681,26198.776474545994,26460.30449373039,26784.23902573232,26747.753406276533,27267.619448757585,27707.738458278236,28021.795560258022,27877.956835970595,28071.803134211368,28008.899753486312,28399.545243514684,28467.262469560683,28335.957850863677,27995.10577351174,28198.768159459887,28076.068718128397,28077.189031918497,28037.9132342106,27763.825786928483,27832.524530269493,27942.40151135824,28070.969263537387,28844.214041352978,29919.472281885242,29768.388385910745,29808.119863625787,29854.209958978343,29522.743017769113,29502.840268301214,29341.94203289511,29550.98148335681,29430.255207742957,29346.148755771665,29702.619457423632,29867.9851328199,30002.01204094452,29548.19541321257,30362.34660600984,30798.691173907162,30973.42418324594,31334.422578564663,31283.861364707616,31190.570472301624,31275.8586113258,31555.962314838012,32177.185090224346,32394.34389473685,31926.91533906799,31543.059601800604,31484.026865145614,31426.6010663687,31335.82006020473,31323.383683756427,30736.575006234743,30722.930494384007,30415.254514675507,30406.15738639083,30669.052867014594,30762.22884312925,30953.322302038214,31118.499418275,30784.244240710355,30869.342443600213,30616.330839815288,30496.46701105459,30295.61387684327,29985.993520905056,29919.075862907455,30049.244480156874,30125.18777076203,30227.005425897612,30330.7876421294,30350.08583482553,30831.848239942472,31872.042006069732,32157.169885800657,32244.326772326494,32620.727249412692,32592.591598961826,32721.574776405494,33023.10851763473,33690.747304360186,33984.19436326794,34423.13569590462,35661.624040051276,36999.19355421919,38681.47923122461,41765.89171304407,42956.93563568725,44398.55386584156,44338.1908380566,43891.33971202806,47354.564835382116,50415.82300376647,50046.45377639162,48272.46356476056,48249.267588062925,47967.86083723588,48977.53343753087,48384.559121402555,49102.767467858284,50625.93875836708,51352.575514317636,52407.96397047014,53039.80595785961,54674.106800480404,53748.018172644566,51027.19138921104,,,,,,,,,,,,
394666,99,"Harrisburg, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,39292.52221385915,38963.73048654655,39133.19678181476,39212.83233476001,38889.86950509715,38909.394714793896,38906.38437207391,38937.4295281343,39146.08161901616,38742.17125118461,38600.0339903128,38193.10022370116,37326.32407673139,37493.641463800384,37739.68031121645,37562.176549893295,38160.4432718551,38657.77381968263,38899.82788527273,38557.38979684513,38636.88305665772,38451.26180701371,38979.04079634069,39139.56246981981,36328.9976106302,35793.451925341564,35936.563789635016,35688.50579561199,35701.032421449425,35684.0375389626,35354.89157129405,35400.4166878041,35567.5982981892,35710.13517082121,36759.13631711573,38225.7207368331,43513.079654078996,43653.6187593917,43817.60397402813,43423.58968343747,43386.625638865495,43111.54524902345,43374.170892593895,43191.901599033066,43080.08208735601,43529.85737574719,43785.42226699153,44014.04440000059,42676.49915947356,43794.276047325504,44357.368837345384,44580.542431956805,45136.737919526764,45172.189873474395,45152.23145460762,45360.63680092995,45748.37727141214,46502.37175748297,46692.17787528138,45986.49673243667,39209.46851659827,39049.57183508886,38877.51004208202,38599.60343363167,38465.67979744655,37637.22012866156,37618.78248575914,37216.45761189582,37301.41849130041,37738.70294733409,37947.62003227462,38202.8294003227,41156.58116828132,40726.50072812033,40799.40957208246,40478.084067981574,40321.731854824444,40157.5902585242,39759.31811996216,39700.25926010344,39900.52862658745,40128.97092684996,40374.050689234056,40515.429672064085,44346.7686719837,45005.09028495313,46509.533758387,46966.55475519621,47222.26395195839,47891.77752929541,47905.3321137771,47952.484860569915,48018.15392272241,48637.60180034389,48745.2491232732,49194.727247925104,50076.36754456408,52250.761458516165,55072.025198503936,59819.951210306055,61881.34928699957,64046.78320213104,63905.92677219003,63112.844444922644,67681.48804436931,71990.68058010194,71700.45916701233,69563.9741730519,68679.73496014613,68768.07247741825,70634.49683072313,70037.47626210688,71126.61214774135,73408.6924658111,74653.7397419882,76451.7842659676,77593.23732594744,80249.47918569183,79274.47361403152,75676.37992582565,77903.99347869125,79022.07629680158,79795.97904891147,81448.33976139012,82337.23055408857,81713.10021258151,81393.83137341964,79418.67101500258,77912.21780591593,79661.34473722606,82189.76711335349,81987.37795962491
395113,100,"Spokane, WA",msa,WA,28514.373185718458,28484.767890789615,28684.028140520437,28440.808692345254,27988.255463414735,27528.159803277613,27089.651103959113,27169.192582247684,26870.368423313463,26602.78455370649,26619.078300820427,26757.224245060494,33912.78075104643,34411.95305729255,34566.17974087627,34309.28957262819,34680.84412459133,36374.636901962505,37381.31177375429,37661.26078620489,37746.701059837105,36885.536219762726,37156.956005848915,37982.69232353293,37954.149790614254,37721.170040192934,37901.09482799764,37989.703450812696,37641.73003652764,37617.50809449886,37586.64942161702,37597.04106341242,37808.131445330466,37451.35239411701,37412.45568941615,37197.27769453975,36290.047098932606,36586.55720229446,36862.54961221532,36729.86699304586,37425.11355918309,38091.42116137543,38554.4724575709,38397.54938198063,38662.477104515834,38680.91827518401,39468.268676308886,39903.978760719394,39930.77434160335,39574.26497420877,39904.35664951525,39796.09214734862,39930.059850218124,40009.89449168928,39764.36527575708,39949.72166692088,40253.78053208761,40577.538386143344,41948.25468766746,43873.6619419111,44089.49940464077,44647.6053201763,45246.48336641103,45111.88823270075,45315.17154702329,45231.21505358431,45785.358969714565,45756.14273120226,45761.96029654869,46345.755536625766,46714.018528182496,47145.430471984524,46555.02552294045,48226.70661894866,49249.424225465285,49927.185232788375,50964.238681851406,51359.335166713965,51709.19443360311,52317.818159454786,53121.63439321748,54328.298669346834,54767.74566121832,54019.062879917496,52747.23331209847,52734.75495028191,52847.85241375904,53018.0163337597,53420.97027298756,52797.693639459416,53089.8292212441,52781.15648940418,52997.087257828425,53681.863199140644,54073.989997601966,54596.617219654865,54688.979426937905,54669.816872744224,55446.41121500976,55375.32529045289,55460.2048763431,55415.0623237724,54972.46011987256,55016.55159723243,55484.11447848486,56070.98210340953,56660.48087732419,57179.874967644166,57215.41201226741,58736.38119736071,61570.41425019908,63065.63495397056,64143.54543365742,65840.92693178069,66580.08314600665,67392.8660850005,68289.00278967698,69703.32786131324,70097.59273024982,70846.36441185891,74631.63674260619,78034.71268630581,82604.29838928027,90594.37094903452,94265.0078792411,97888.76950255068,97267.25844644874,95159.27279292923,101463.71481959039,107204.64598929342,105582.70405355294,101222.34352631451,100313.52760472699,99534.2293157282,101511.80576701653,99864.22579232982,100808.01953780986,103556.19714308948,104918.85878365618,107155.96226077569,108521.19198604669,112210.73777150639,110674.21105935797,105194.50384044748,,,,,,,,,,,,
